rating;numSlides;numShapes;numImgs;isEdited;hasExplanation;hasVideo;hasWordcloud;hasMPC;hasContent;avgX;avgY;avgWidth;avgHeight;presentationStyleId;backgroundOpacity;initialPromptTokens;initialPrompt;CHAR_LENGTH(PA.response);language;length;toneOfVoice;imgURLs;subject
1;13;52;13;1;0;0;1;1;1;634,6;330,3;1012,8;423,1;21;0.4;1254;           Create a presentation using Microsoft PowerPoint with at least 8 slides including a title slide with your name on it. The presentation should include the following:  1 title slide with your name on it. Include any text, pictures, etc.  7 slides with information and pictures that describe your new gym. Information may include gym costs, membership fees/specials, info about managers/trainers, equipment, swim lessons, events, classes, tournaments, etc. (“Thanks for watching” will not be considered a slide)  Give me details! 1 sentence per slide will not be accepted  Be creative, neat, and organized!  You may use PowerPoint slide layouts or you can create your own. Feel free to include custom animation  This should show mastery of all PowerPoint skills    ence per slide will not be accepted  Be creative, neat, and organized!  You may use PowerPoint slide layouts or you can create your own. Feel free to include custom animation  This should show mastery of all PowerPoint skills   Disclaimer: Under Florida law, e-mail addresses are public records. If you do not want your e-mail address released in response to a public records request, do not send electronic mail to this entity. Instead, contact this office by phone or in writing.;360;English;Detailed;Intellectual;https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-9T_uGvUjd2lp4dnx.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-B6D_CyPuQdIDJkOt.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-t6HXwvAXkyeMqV4K.png||https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-Vo7fAdm_rUnI9uSp.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-WoVZVs2Le07nQGjW.webp||https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-x2-9NV7V8R_unqAk.png||https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-y8dVEidhlbssrY45.png||https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-yNTCQaRDsj2hakZX.png||https://cdn.sendsteps.com/images/slides/2024_05_04_02_44-ZQ0cBi-UIP-Js173.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_02_45--L2_njisL3TpTTVe.png||https://cdn.sendsteps.com/images/slides/2024_05_04_02_45-S2JXnw02cOX9_m3y.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_02_45-ZTbt1XPF9R8SoMa0.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_02_45-zu1X4kkq8dY-FLir.gif;Equipment Excellence: Exploring the Cutting-Edge Gear Available at Our Gym
5;13;52;13;1;1;0;1;1;1;641,9;349,2;1022,1;423,6;21;0.4;77;preparation of Gold nanoparticles by Chemical reduction and there application;360;English;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-1ezosdRnaRmNoWj7.png||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-6OUts61cjBc9Gjk6.png||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-7WVloIZoKWUWvUcD.png||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-cTdrN5Qe4Q68KozW.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-cw_r91lMJpsXXXX4.png||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-D7wc4VP30UtLwkpD.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-glIaKjLgmitbLk9a.png||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-I27tGT1-TfJTUBai.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-JLbCQehYCmwnfuZM.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-jYDcRHfOLHI99vtR.png||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-LwXhU-12mtgEXMcX.png||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-NXWsmaF6-iirTuYm.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_06_52-tGgMS_M4x-XrHvDl.jpeg;Applications of Gold Nanoparticles Produced through Chemical Reduction
5;6;24;6;1;1;0;1;0;1;642,3;287,2;959;434,9;21;0.4;173;impacto de las redes sociales en la sociedad y asegúrate de incluir al menos 30 intensificadores en toda la presentación, distribuidos equitativamente entre las diapositivas;359;English;Summarized;Persuasive;https://cdn.sendsteps.com/images/slides/2024_05_04_10_02-OYVMtWQeO1byWI6-.png||https://cdn.sendsteps.com/images/slides/2024_05_04_10_03-jcAtrxExWXb8gzJF.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_03-jthXnF50EP0sDM8G.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_03-pktJiGCoRBQbozgO.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_03-YHl7z_drs1_j7dtg.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_03-ZJtzf_3MFtrl7jcI.jpeg;The Profound Impact of Social Media on Society: A Comprehensive Analysis
1;13;52;13;1;1;0;1;1;1;614,3;337,8;1049,8;428,2;21;0.4;45;English Efficiency for mid level IT employees;360;English;Detailed;Intellectual;https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-_FUG0SmRZ2xReNi9.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-0I4oYDzPVfPuz3Sk.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-5Gqf_HfgYFt17DJq.webp||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-5IX7-E2fiTrfqTLz.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-7J4BmhAOsFP2N2ne.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-idty0ox6EdS39qTl.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-iUbu9iS5qJ9T2cVM.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-M_cs056PE5yNljRv.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-mxviE6tSQgFvUgA9.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-o93vxxnDmBEjOF94.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-Ot_Fm792rJM5L3a5.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-SxWGwNLkFkajORC0.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_10_52-xJLtJqSC-S3jIodZ.jpeg;Empowering IT Professionals: Leveraging English Effectiveness
5;11;44;11;1;0;0;1;1;1;649,2;336,7;984,8;448,8;21;0.4;923;Consider the project/architect that has been assigned to you and carry out an architectural investigations aiming at showing sketches, models, photos, drawings, (plans, sections and elevations) along with construction detail. Produce a 7/8 minutes presentation by using PowerPoint. For your project you must: 1. Point out the architect's name and year of construction and address (include a map) 2. Introduce the Architect/firm 3. Describe form and function 4. Highlight the innovative aspects (e.g.. Sustainability) 5. Identify building technologies and Structural Systems and Building materials 6. Consider Building facades and cladding systems if relevant 7. Provide at least 1 construction detail Summarise in each slide note-box all the information of that slide. When all the note boxes are word counted, the total should amount to no more than 2000 words Hopkins Architects London 2012 Velodrome | London, UK | 2011.;360;English;Detailed;Casual;https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-1sXi2FwBSZ9nbHp7.png||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-8wusWcCWea_HzyXo.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-gtcT7jfN9p0BdO9q.png||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-jrugMRChcma_Wn5v.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-LZGahJm4P4tMYZQ3.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-mQFZUWgiaHLAZ7gw.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-OF9_vGClaDZ2ju_I.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-OiPiZhJPaZhMIXH9.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-QMvaY7dlWjBtw62G.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-vbaaEJfOHy9Uy5uc.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_11_24-zBwi-wSTdbJ3YVuX.jpeg;Hopkins Architects: The Story Behind the London 2012 Velodrome
5;13;52;13;1;0;0;1;1;1;634,6;335,3;1012,8;423,1;21;0.4;52;All types,part of motorcycle what operation they did;360;English;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-0Cdmg4dBz2qBy_Cl.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-1yNqe90XVDR9neKb.png||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-d4Tnxe1hdYGjdxZJ.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-lHJZzOwDwol81Mrx.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-m8FoAsRbCehjhWp0.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-PPZnhRqBZ4XSDUbT.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-pyh3YzifW7vaQj0w.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-tcGcGkb26zkGwrCp.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-w4SMtPtGpy-Fk7uo.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-wg5Q5QoFbAgXSZ84.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-wnegR4F7KeIMD2n2.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-ZNod3Ebl17Nt7tAE.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_12-ZYn3hOp8mKbq5tMv.jpeg;Understanding the Various Components of a Motorcycle and Their Functions
5;9;36;9;1;0;0;1;1;1;571,6;352,9;1123;443,9;21;0.4;47;"Todas las caracteristicas de la region
 llanera";360;Spanish;Informative;Persuasive;https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-49fbishuE8JaCsei.webp||https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-8FNepP4pNovFr9FU.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-D_7Ju9SO4iE2K5BZ.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-I7xDpIOQBOu7rWAS.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-MKYB6PhB0JyUerkT.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-rcv17Ts-_1yUN9-m.webp||https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-Rr2zx8SptZVn6iuc.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-stL42DE2AzqBDbWJ.webp||https://cdn.sendsteps.com/images/slides/2024_05_04_12_51-uhokskVUWJ9yrLTY.webp;¡Sumérgete en la diversidad y belleza de la región llanera a través de sus características únicas!
5;14;56;14;1;0;0;0;0;1;696,5;314,5;939;369,6;21;0.4;17;Indian tribe area;360;English;Detailed;Casual;https://cdn.sendsteps.com/images/slides/2024_05_05_01_10-C9pyGAdDxnUeMuvu.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_10-IiJEkNYN-UO-EoTa.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_10-mhAzcVr01yNW7mVs.png||https://cdn.sendsteps.com/images/slides/2024_05_05_01_10-OK282IkF-1_oZxA9.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_10-TjT7ko55VWaCI1Qf.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_10-uylMIG6R3lkMkLFL.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-_U0Zca962L5BSR94.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-4r0lbNFXxZI7RnPG.png||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-aWi0UcMdvxchC7sw.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-e9SRcBTP5rHJsjcu.png||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-eWKv_tZooyFVUwtT.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-MCgAR6_nYRGA5jYX.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-mYOm_Td8bGK6aDP_.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-rBCJYH3bwsN7EqKW.jpeg;Tribal Tales: Journey into the Heart of Indian Heritage
4;5;20;5;1;0;0;0;0;1;830,3;346,6;713,4;441,3;8;0.4;341;Prepare a PowerPoint Laissez-faire leadership style by including pictures and including the impact of this leadership style. Situation in which the leadership style can be applied in the workplace. Link the Laissez-faire leadership style with a person makes use of this leadership style. The person can be someone that you know or are aware ;359;English;Summarized;Casual;https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-2Nk3zzlVzw64zwoi.png||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-BrTyZWTL9QU-sUon.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-flYKQJu3tMXkqsee.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-HSBSSk4_55CVkjIO.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_11-I89z349UQkqqSqWq.jpeg;Workplace Scenarios: Applying Laissez-faire Leadership Effectively
5;5;20;5;1;1;0;0;0;1;820,7;291;723;446,2;21;0.4;19;onset of addictions;359;Italian;Summarized;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_05_01_15-7zpB5RJZ5A5icYZA.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_15-E0zlAmkOKpJWNKzT.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_15-IaZvYN0K6fVn-I2H.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_15-qriEd0aaA327BaTb.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_15-yJM8ma9-NO_bK8HL.jpeg;L'insorgenza delle dipendenze
5;12;48;12;1;0;0;1;0;1;582,3;358,5;1139;393,1;21;0.4;11;Acl laesion;360;Dutch;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-BCGohjUywPJGEsza.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-DDEiBFDXNNvDkfU7.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-frQmt0gsfmLATvGC.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-J-7s3yMH_NhkRahQ.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-Ja7d3uX5Xs79f4IH.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-JZQWBAV4cv7q4mx7.png||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-n91fWw_5071siz_e.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-omVPTrKdll1Do21P.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-RWsT1ywfVOjo_SxG.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-UWO8oa18TsW3l5AR.png||https://cdn.sendsteps.com/images/slides/2024_05_05_01_18-Yoh_UUH9mIFZxfsg.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_26-9cJyQVTDiHCweXdm.jpeg;Revalidatie na een ACL-laesie
4;11;44;11;1;0;0;0;1;1;575;342,9;1113,5;359;21;0.4;0;;360;Indonesian;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-5wBfW42bTl7V-Ge-.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-8YRQoNcB0c7adaJO.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-aj88ZeZW1hN_yNGq.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-aWO2gtlufKEhiT4O.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-GjXCyi_1DDP7ynmh.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-JhnrbC6pX42TuHLS.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-MSmGGm82jYyfbHM3.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-tomZ1HyRQbzVl2cd.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-xvD1UBEahxWXagMX.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-YaSVAPyC4vq7EUEe.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_01_29-ZStHxZc0W2C8M_mU.jpeg;Sejarah sepak bola 
5;6;24;6;1;0;0;0;0;1;742,3;295;859;411;8;0.4;54;Biografi lengkap mengenai background hidup Steve Jobs ;359;Indonesian;Summarized;Casual;https://cdn.sendsteps.com/images/slides/2024_05_05_02_13--37kOHm_TAm6-7I2.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_13-1Mev2uTjEBp0yVpH.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_13-Mp9M-_sJAViYVAO-.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_13-oHA0x2Y9-FSb7h-K.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_13-QkZ96iQIp_WpRiGK.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_13-WuW9_gLmguy4N0p0.jpeg;Mengenal Lebih Dekat Steve Jobs: Si Genius di Balik Apple
5;15;60;15;1;0;0;0;0;1;692,7;341,6;919,8;395,2;21;1;152;fundamentos técnicos-tácticos del futbol que contengan (gestos técnicos, fundamentos básicos técnicos, sistemas de juego, reglamento oficial del futbol);360;Spanish;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-2xYj0lzg1WKh-vpJ.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-3mHcS1o8a1dZOof2.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-dc9zd-wKlHByqNdf.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-leMUPGaLZ6W4ycxG.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-q33LctnYPwj5FfYT.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51---E9x7d0JueNbyz_.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51-1oC-lVSiHFf6BlF8.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51-bnxOLTdd3QlYQ8ju.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51-BPqwMpL48IEs4AGZ.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51-EaP3wzkNu5ucUpdj.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51-Kg8p95wG8i9KCCaK.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51-ldDmx7xpDoM3RKLl.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51-lNAekDloptf72eCV.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_51-MHMQZUw7PSp1aV2d.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_53-Nj2H1v8Ft0ICCNsk.jpeg;fundamentos técnicos-tácticos del futbol
5;14;56;14;1;0;0;0;0;1;698,3;323,3;939;400,1;21;0.4;899;Energy Resources:  Energy resources  ∆ Anything that can be harnessed to produce energy  ∆ Are crucial powering our homes industries transportation communication systems  Main types of energy resources:  Fossil Fuels ∆ Non-renewable resources ∆ Formed from ancient plants and animals  ∆ Include: coal petroleum (oil) natural gas  ∆ Are burned to produce: electricity heat  ∆ Their combustion releases greenhouse gases, contributing to climate change.  Tidal and Wave Energy ∆ Utilize the movement of ocean tides or waves to generate electricity. ∆ Only in the early stages of development  Negros Island ∆ The Renewable Energy Capital in the Philippines ∆ It has more renewable energy sources The Palin-pinon Geothermal Energy in Puhagan, Palinpi-non, Valencia  The Amlan Santa Clara Hydroelectric Power Corporation The Cadiz City & the Bais City Solar Farms Proposed Bais-Manjuyod Wind Power Project;360;English;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_05_02_50--IUYJOAwds1Aoqlv.png||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-01JR216AJOfkD01f.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-3744M90oP4zyEfBs.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-3pGsFEvxObX-CZGY.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-6lPKkHzQGEXxGeK_.png||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-6TfOwaZiJX8e2l01.webp||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-Atv-z9-B5799on8z.png||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-ekFmuSPVGR7hL9qX.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-Lq3G3IQETj9rrjlH.png||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-MShUGL_zL6LbuVLG.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-mT_RVlkqi2SIYCtq.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-qu1MNT4BlY5-mDF7.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-w3zlM0Qm3ForBW2p.png||https://cdn.sendsteps.com/images/slides/2024_05_05_02_50-Z9jd9i4f52ocxJd-.png;Energy Resources 
5;14;56;14;1;1;0;0;0;1;712;318,6;916,7;396,4;21;0.4;35;The health effect of climate change;360;English;Detailed;Intellectual;https://cdn.sendsteps.com/images/slides/2024_05_05_03_33-9tu977_fd3JnWV9Y.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_33-C2uUg8qTPqkd6bMB.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_33-jSITenQeDZGkvova.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_33-ujQ3ucR-rSUE3l1T.png||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34--csFZqQFTavRtkES.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-gK-LQHQAE1mcIkIO.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-jo8Zw0YPxkY-PnTv.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-lLJTtcScysWCzp2b.png||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-LWPIQ5WrjMU9EUx9.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-OScwOHRpgnyEHmTK.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-pzcPjcr-1uALHicn.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-r-4q6c73ZO_ec4-x.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-V889s8WSbHkdHdQT.png||https://cdn.sendsteps.com/images/slides/2024_05_05_03_34-wD5ZfI5QUIO67fyR.jpeg;Impacts of Climate Change on Public Health: An In-depth Analysis
4;6;24;6;1;1;0;1;0;1;822,3;305,3;739;466,8;21;0.4;20;tumor marker enzymes;359;English;Summarized;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_05_04_09-8d4rSljGDKu6TDjN.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_09-Ca6lAgb5UMVIvk2m.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_09-lmhdMq3ya8_Nr_T6.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_09-LOVyq0jigrqXyw1i.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_09-YLHeD4_L0wwUN0sO.jpeg||https://sendc.scdn4.secure.raxcdn.com/dashboard/2024_05_05_04_40-pyUd8vg6i27U.gif;tumor marker enzymes
1;11;44;11;1;1;0;0;0;1;620,8;345,4;1048,1;364,6;21;0.4;43;The role of technology in service marketing;360;English;Informative;Casual;https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-4ACxBkgI13ZY_KF3.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-8luICpZxrsWFRPhQ.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-j4gIpqRT17IY7C_r.png||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-jGsabmFTT58ZVjdB.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-jwdGbb47nJvhIpxa.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-nLavGbH7Ao5R0PlP.png||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-QW31vuQtMUY_cLy9.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-w0yYz5rUnEGYm4iA.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-Wep-FPBpOxRvWUex.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-XepWDO8X9iQdMASA.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_46-Yz2ZkBgPLQAdJO18.png;From Clicks to Clients: How Technology Transforms Service Marketing
5;10;42;10;1;1;1;0;0;1;585;336,6;1113,7;349;21;0.4;35;Summer: Do's and Don'ts, Prevention;360;English;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-4k1B_7p7Ko_QGj8t.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-bycK3__rLxBi21Ei.png||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-DoJJXGiOXyboL0oZ.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-ee1A8VVUXeEdLEej.png||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-f2Tgyl1ld_6jhMol.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-IcnZJnIm3wxHR1R0.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-m33BL3nMtZj6TVbk.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-OAUgBwcM-vx90OiB.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-QfFBDmKNW4E_PPDb.jpeg||https://cdn.sendsteps.com/images/slides/2024_05_05_04_51-wexs3UsOT4VIBBoy.jpeg;Essential Summer Safety Tips: Do's and Don'ts for Prevention
